Timestamp,Actual position,Motor speed,Torque,Energy Consumption
1.64399988,628394683,2.0241191,-0.26559383,16281.0
1.64799988,628394698,2.0241177,-0.26723865,16064.0
1.65199988,628394713,2.0241191,-0.265355,16155.0
1.65599988,628394728,2.0241158,-0.26612625,16500.0
1.65999988,628394743,2.0241153,-0.26561537,17338.0
1.66399988,628394758,2.0241175,-0.26647988,18923.0
1.66799988,628394773,2.0241165,-0.26703802,19920.0
1.67199988,628394787,2.0241172,-0.2667552,19679.0
1.67599988,628394802,2.0241182,-0.26676768,19432.0
1.67999988,628394817,2.02412,-0.2661917,19293.0
1.68399988,628394831,2.0241168000000003,-0.26533142,19182.0
1.68799988,628394846,2.0241172,-0.26461303,19022.0
1.69199988,628394860,2.0241182,-0.2657386,18917.0
1.69599988,628394875,2.0241182,-0.26553926,18750.0
1.69999988,628394889,2.024121,-0.2653503,18749.0
1.70399988,628394903,2.0241177,-0.26621708,19204.0
1.70799988,628394918,2.0241168000000003,-0.26591623,20431.0
1.71199988,628394932,2.0241199,-0.26514512,20996.0
1.71599988,628394946,2.024118,-0.26530385,20837.0
1.71999988,628394960,2.0241163,-0.26597908,20689.0
1.72399988,628394974,2.0241172,-0.26590064,20285.0
1.72799988,628394988,2.0241168000000003,-0.26514146,19248.0
1.73199988,628395002,2.0241158,-0.26556855,18021.0
1.73599988,628395016,2.0241191,-0.26603407,14308.0
1.73999988,628395030,2.0241168000000003,-0.26583493,14116.0
1.74399988,628395043,2.0241158,-0.26580983,14021.0
1.74799988,628395057,2.0241141,-0.26656178,14052.0
1.75199987,628395071,2.0241208,-0.26660988,14408.0
1.75599987,628395084,2.0241184,-0.26679322,15501.0
1.75999987,628395098,2.0241177,-0.26645622,17190.0
1.76399987,628395111,2.0241227,-0.26558408,18404.0
1.76799987,628395125,2.0241148,-0.26647067,18474.0
1.77199987,628395138,2.0241187,-0.26728472,18536.0
1.77599987,628395152,2.0241172,-0.26662716,18575.0
1.77999987,628395165,2.0241182,-0.26625732,18493.0
1.78399987,628395178,2.024114,-0.26697412,18435.0
1.78799987,628395191,2.0241184,-0.26746872,18492.0
1.79199987,628395204,2.0241163,-0.26686716,18438.0
1.79599987,628395217,2.0241187,-0.26612455,18484.0
1.79999987,628395230,2.0241184,-0.2662435,18945.0
1.80399987,628395243,2.024119,-0.26580065,20103.0
1.80799987,628395256,2.0241168000000003,-0.26619354,20564.0
1.81199987,628395268,2.0241191,-0.26574185,20447.0
1.81599987,628395281,2.0241165,-0.26474804,20311.0
1.81999987,628395294,2.0241187,-0.26678813,19814.0
1.82399987,628395306,2.0241199,-0.2670965,18762.0
1.82799987,628395319,2.0241182,-0.26641718,17504.0
1.83199987,628395331,2.0241187,-0.26507512,14153.0
1.83599987,628395344,2.0241187,-0.26688954,13683.0
1.83999987,628395356,2.0241199,-0.2658676,13427.0
1.84399987,628395368,2.0241168000000003,-0.26529685,13373.0
1.84799987,628395380,2.0241177,-0.26668495,13460.0
1.85199987,628395392,2.0241141,-0.26601654,13704.0
1.85599987,628395404,2.024116,-0.26649037,14157.0
1.85999987,628395416,2.0241182,-0.26599556,14802.0
1.86399987,628395428,2.0241165,-0.26631707,15422.0
1.86799987,628395440,2.0241182,-0.26616558,15757.0
1.87199987,628395452,2.0241175,-0.26605302,15688.0
1.87599987,628395463,2.0241206000000003,-0.26631940000000004,15728.0
